Year,AC_Number,Constituency_Name,District,Candidate,Party,Party_Abbrev,Prev_Winner_Candidate,Prev_Winner_Party,Candidate_Is_Incumbent,Party_Is_Incumbent,Open_Seat,Criminal_Cases,Has_Criminal_Cases,Declared_Serious_Criminal_Cases,Serious_Criminal_Cases,MyNeta_Candidate_ID,Criminal_Cases_Source,Serious_Criminal_Cases_Source,Facebook_Followers,X_Followers,Instagram_Followers,YouTube_Subscribers,Google_Trends_Index,Social_Followers_Total,Social_Followers_Log1p,Social_Profile_Available,Social_Traction_Source
2021,168,Kashipur-Belgachhia,Kolkata,Atin Ghosh,All India Trinamool Congress,AITC,Mala Saha,TMC,0,0,0,1,1,0,0,2045,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,256,Katulpur,Bankura,Harakali Protiher,Bharatiya Janta Party,BJP,Shyamal Santra,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,270,Katwa,Barddhaman,Rabindranath Chatterjee,All India Trinamool Congress,AITC,Rabindranath Chatterjee,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,223,Keshiary,Paschim Medinipur,Paresh Murmu,All India Trinamool Congress,AITC,Paresh Murmu,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,235,Keshpur,Paschim Medinipur,Seuli Saha,All India Trinamool Congress,AITC,Seuli Saha,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,271,Ketugram,Barddhaman,Sekh Sahonawez,All India Trinamool Congress,AITC,Sekh Sahonawez,TMC,1,0,0,6,1,1,1,1578,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,202,Khanakul,Hugli,Susanta Ghosh,Bharatiya Janta Party,BJP,Iqbal Ahmed,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,259,Khandaghosh,Barddhaman,Nabin Chandra Bag,All India Trinamool Congress,AITC,Nabin Chandra Bag,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,228,Kharagpur,Paschim Medinipur,Dinen Roy,All India Trinamool Congress,AITC,Dinen Roy,TMC,1,0,0,13,1,0,0,166,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,224,Kharagpur Sadar,Paschim Medinipur,Hiranmoy Chattopadhyaya,Bharatiya Janta Party,BJP,Dilip Ghosh,BJP,0,1,0,2,1,1,1,385,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,109,Khardaha,North Twenty Four Parganas,Kajal Sinha,All India Trinamool Congress,AITC,Amit Mitra,TMC,0,0,0,1,1,1,1,1541,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,66,Khargram,Murshidabad,Ashis Marjit,All India Trinamool Congress,AITC,Ashis Marjit,INC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,215,Khejuri,Purba Medinipur,Santanu Pramanik,Bharatiya Janta Party,BJP,Ranajit Mondal,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,158,Kolkata Port,Kolkata,Firhad Hakim,All India Trinamool Congress,AITC,Firhad Hakim,TMC,1,0,0,1,1,0,0,1809,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,83,Krishnanagar Uttar,Nadia,Mukul Roy,Bharatiya Janta Party,BJP,Abani Mohan Joardar,TMC,0,0,0,19,1,1,1,1404,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,88,Krishnaganj,Nadia,Ashis Kumar Biswas,Bharatiya Janta Party,BJP,Satyajit Biswas,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,85,Krishnanagar Dakshin,Nadia,Ujjal Biswas,All India Trinamool Congress,AITC,Ujjal Biswas,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,133,Kulpi,South  Twenty Four Parganas,Jogaranjan Halder,All India Trinamool Congress,AITC,Jogaranjan Halder,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,129,Kultali,South  Twenty Four Parganas,Ganesh Chandra Mondal,All India Trinamool Congress,AITC,Ram Sankar Halder,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,282,Kulti,Barddhaman,Ajay  Kumar Poddar,Bharatiya Janta Party,BJP,Ujjal Chatterjee,TMC,0,0,0,0,0,1,1,,Not listed by MyNeta/ADR as declaring criminal cases,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,38,Kumarganj,Dakshin Dinajpur,Toraf Hossain Mandal,All India Trinamool Congress,AITC,Toraf Hossain Mandal,TMC,1,0,0,1,1,0,0,1659,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,10,Kumargram,Jalpaiguri,Manoj Kumar Oraon,Bharatiya Janta Party,BJP,James Kujur,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,24,Kurseong,Darjiling,Bishnu Prasad Sharma (alias B.P. Bajgain),Bharatiya Janta Party,BJP,Rohit Sharma,GJM,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,37,Kushmandi,Dakshin Dinajpur,Rekha Roy,All India Trinamool Congress,AITC,Narmada Chandra Roy,RSP,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,288,Labhpur,Birbhum,Abhijit Sinha (RANA),All India Trinamool Congress,AITC,Manirul Islam,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,61,Lalgola,Murshidabad,Ali Mohammad,All India Trinamool Congress,AITC,Abu Hena,INC,0,0,0,1,1,1,1,1769,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,14,Madarihat,Jalpaiguri,Manoj Tigga,Bharatiya Janta Party,BJP,Manoj Tigga,BJP,1,1,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,118,Madhyamgram,North Twenty Four Parganas,Rathin Ghosh,All India Trinamool Congress,AITC,Rathin Ghosh,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,142,Magrahat Paschim,South  Twenty Four Parganas,Gias Uddin Molla,All India Trinamool Congress,AITC,Giasuddin Molla,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,141,Magrahat Purba,South  Twenty Four Parganas,Namita Saha,All India Trinamool Congress,AITC,Namita Saha,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,155,Maheshtala,South  Twenty Four Parganas,Dulal Chandra Das,All India Trinamool Congress,AITC,Kasturi Das,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,208,Mahishadal,Purba Medinipur,Tilak Kumar Chakraborty,All India Trinamool Congress,AITC,Sudarsan Ghosh Dastidar,TMC,0,0,0,2,1,1,1,269,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,20,Mal,Jalpaiguri,Bulu Chik Baraik,All India Trinamool Congress,AITC,Bulu Chik Baraik,AITC,1,1,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,47,Malatipur,Maldah,Abdur Rahim Boxi,All India Trinamool Congress,AITC,Alberuni Zulkarnain,INC,0,0,0,1,1,1,1,1714,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,50,Maldaha,Maldah,Gopal Chandra Saha,Bharatiya Janta Party,BJP,Bhupendra Nath Halder,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,243,Manbazar,Puruliya,Sandhyarani Tudu,All India Trinamool Congress,AITC,Sandhya Rani Tudu,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,135,Mandirbazar,South  Twenty Four Parganas,Joydeb Halder,All India Trinamool Congress,AITC,Joydeb Halder,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,272,Mongalkote,Barddhaman,Apurba Chowdhury (Achal),All India Trinamool Congress,AITC,Siddiqullah Chowdhury,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,49,Manikchak,Maldah,Sabitri Mitra,All India Trinamool Congress,AITC,Md. Mottakin Alam,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,167,Maniktola,Kolkata,Sadhan Pande,All India Trinamool Congress,AITC,Sadhan Pande,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,2,Mathabhanga,Koch Bihar,Sushil Barman,Bharatiya Janta Party,BJP,Binay Krishna Barman,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,157,Metiaburuz,South  Twenty Four Parganas,Abdul Khaleque Molla,All India Trinamool Congress,AITC,Abdul Khaleque Molla,TMC,1,0,0,2,1,1,1,509,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,25,Matigara-Naxalbari,Darjiling,Anandamay Barman,Bharatiya Janta Party,BJP,Shankar Malakar,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,16,Maynaguri,Jalpaiguri,Kaushik Roy,Bharatiya Janta Party,BJP,Ananta Deb Adhikari,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,290,Mayureswar,Birbhum,Abhijit Roy,All India Trinamool Congress,AITC,Abhijit Roy,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,236,Medinipur,Paschim Medinipur,June Maliah,All India Trinamool Congress,AITC,Mrigendra Nath Maiti,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,1,Mekliganj,Koch Bihar,Adhikary Paresh Chandra,All India Trinamool Congress,AITC,Arghya Roy Pradhan,AITC,0,1,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,265,Memari,Barddhaman,Madhusudan Bhattacharya,All India Trinamool Congress,AITC,Begum Nargis,TMC,0,0,0,2,1,0,0,1250,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,122,Minakhan,North Twenty Four Parganas,Usha Rani Mondal,All India Trinamool Congress,AITC,Usha Rani Mondal,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,263,Monteswar,Barddhaman,Chowdhury Siddiqullah,All India Trinamool Congress,AITC,Sajal Panja,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,52,Mothabari,Maldah,Yeasmin Sabina,All India Trinamool Congress,AITC,Sabina Yeasmin,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,206,Moyna,Purba Medinipur,Ashoke Dinda,Bharatiya Janta Party,BJP,Sangram Kumar Dolai,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,294,Murarai,Birbhum,Dr Mosarraf Hossain,All India Trinamool Congress,AITC,Abdur Rahaman Liton,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,64,Murshidabad,Murshidabad,Gouri Sankar Ghosh,Bharatiya Janta Party,BJP,Shaoni Singha Roy,INC,0,0,0,6,1,1,1,1788,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,84,Nabadwip,Nadia,Pundarikakshya Saha,All India Trinamool Congress,AITC,Pundarikakshya Saha,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,65,Nabagram,Murshidabad,Kanai Chandra Mondal,All India Trinamool Congress,AITC,Kanai Chandra Mondal,CPI(M),1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,21,Nagrakata,Jalpaiguri,Puna Bhengra,Bharatiya Janta Party,BJP,Sukra Munda,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,104,Naihati,North Twenty Four Parganas,Partha Bhowmick,All India Trinamool Congress,AITC,Partha Bhowmick,TMC,1,0,0,1,1,1,1,1499,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,81,Nakashipara,Nadia,Kallol Khan,All India Trinamool Congress,AITC,Kallol Khan,TMC,1,0,0,2,1,0,0,1387,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,293,Nalhati,Birbhum,Rajendra Prasad Singh (RAJU SINGH),All India Trinamool Congress,AITC,Moinuddin Shams,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,207,Nandakumar,Purba Medinipur,Sukumar De,All India Trinamool Congress,AITC,Sukumar De,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,210,Nandigram,Purba Medinipur,Adhikari Suvendu,Bharatiya Janta Party,BJP,Suvendu Adhikari,TMC,0,0,0,1,1,0,0,381,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,287,Nanoor,Birbhum,Bidhan Chandra Majhi,All India Trinamool Congress,AITC,Shyamali Pradhan,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,74,Naoda,Murshidabad,Sahina Momtaz Khan,All India Trinamool Congress,AITC,Abu Taher Khan,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,225,Narayangarh,Paschim Medinipur,Atta Surja Kanta,All India Trinamool Congress,AITC,Prodyut Kumar Ghosh,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,8,Natabari,Koch Bihar,Mihir Goswami,Bharatiya Janta Party,BJP,Rabindra Nath Ghosh,AITC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,220,Nayagram,Paschim Medinipur,Dulal Murmu,All India Trinamool Congress,AITC,Dulal Murmu,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,107,Noapara,North Twenty Four Parganas,Manju Basu,All India Trinamool Congress,AITC,Madhusudan Ghose,INC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,254,Onda,Bankura,Amarnath  Shakha,Bharatiya Janta Party,BJP,Arup Kumar Khan,TMC,0,0,0,6,1,0,0,293,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,79,Palashipara,Nadia,Dr. Manik Bhattacharya,All India Trinamool Congress,AITC,Tapas Kumar Saha,TMC,0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,175,Panchla,Haora,Gulsan Mullick,All India Trinamool Congress,AITC,Gulsan Mullick,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,275,Pandabeswar,Barddhaman,Narendranath Chakraborty,All India Trinamool Congress,AITC,Jitendra Tiwari,TMC,0,0,0,7,1,1,1,1831,MyNeta/ADR West Bengal 2021 declared criminal cases list,MyNeta/ADR West Bengal 2021 serious criminal cases list,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,192,Pandua,Hugli,Dr. Ratna De Nag,All India Trinamool Congress,AITC,Sk. Amjad Hossain,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,111,Panihati,North Twenty Four Parganas,Nirmal Ghosh,All India Trinamool Congress,AITC,Nirmal Ghosh,TMC,1,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,205,Panskura Paschim,Purba Medinipur,Phiroja Bibi,All India Trinamool Congress,AITC,Firoja Bibi,TMC,0,0,0,2,1,0,0,264,MyNeta/ADR West Bengal 2021 declared criminal cases list,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
2021,204,Panskura Purba,Purba Medinipur,Biplab Roy Chowdhury,All India Trinamool Congress,AITC,Sheikh Ibrahim Ali,CPI(M),0,0,0,0,0,0,0,,Not listed by MyNeta/ADR as declaring criminal cases,Not listed by MyNeta/ADR as declaring serious criminal cases,0,0,0,0,0,0,0,0,Not available in local files or MyNeta/ADR affidavit pages; set to 0 with availability flag 0
